Order_ID,Transaction_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Revenue_Corrected,Cost,Profit_Corrected,Profit_Status
2695,0696,Men,Basketball,Air Jordan,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
2696,0697,Women,Lifestyle,Blazer Mid,L,2,6110.03,1,0,01-08-2024,Online,Mumbai,-8554.04,0,8554.04,-8554.04,Loss
2697,0698,Men,Basketball,Air Jordan,M,2,6110.03,0.09,11120.25,01-08-2024,Online,Delhi,2566.21,11120.25,8554.04,2566.21,Profit
2698,0699,Men,Basketball,LeBron 20,XL,2,6110.03,0.02,11975.66,01-08-2024,Retail,Mumbai,3421.62,11975.66,8554.04,3421.62,Profit
2699,0700,Men,Lifestyle,Dunk Low,XL,0,6110.03,0.62,0,01-08-2024,Online,Mumbai,0,0,0,0,Break-even
2700,0701,Kids,Training,Metcon 7,XL,0,6110.03,0.48,0,01-08-2024,Retail,Bangalore,0,0,0,0,Break-even
2701,0702,Men,Training,SuperRep Go,XL,2,6110.03,0.62,4643.62,01-08-2024,Online,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
2702,0703,Men,Basketball,Kyrie Flytrap,XL,0,6110.03,0.62,0,01-08-2024,Online,Pune,0,0,0,0,Break-even
2703,0704,Kids,Running,Pegasus Turbo,L,2,5214.32,0.62,3962.88,24-06-2025,Online,Kolkata,-3337.17,3962.88,7300.05,-3337.17,Loss
2704,0705,Women,Basketball,LeBron 20,L,2,5094.43,0.62,3871.77,01-08-2024,Online,Hyderabad,-3260.43,3871.77,7132.2,-3260.43,Loss
2705,0706,Men,Running,Pegasus Turbo,L,2,6110.03,0.62,4643.62,07-01-2024,Retail,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
2706,0707,Women,Training,ZoomX Invincible,XL,0,6110.03,0.62,0,01-08-2024,Retail,Kolkata,0,0,0,0,Break-even
2707,0708,Men,Running,Free RN,XL,2,2996.2,0.49,3056.12,01-08-2024,Online,Hyderabad,-1138.56,3056.12,4194.68,-1138.56,Loss
2708,0709,Kids,Basketball,Kyrie Flytrap,L,2,4523.72,0.62,3438.03,01-08-2024,Online,Hyderabad,-2895.18,3438.03,6333.21,-2895.18,Loss
2709,0710,Kids,Running,Free RN,10,1,6302.98,0.48,3277.55,01-08-2024,Retail,Delhi,-1134.54,3277.55,4412.09,-1134.54,Loss
2710,0711,Women,Lifestyle,Blazer Mid,M,2,4669.75,0.62,3549.01,01-08-2024,Retail,Bangalore,-2988.64,3549.01,6537.65,-2988.64,Loss
2711,0712,Men,Soccer,Mercurial Superfly,7,2,6110.03,0.62,4643.62,01-08-2024,Online,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
2712,0713,Women,Running,Pegasus Turbo,XL,2,6110.03,0.62,4643.62,01-08-2024,Retail,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
2713,0714,Men,Lifestyle,Air Force 1,L,1,7877.36,0.55,3544.81,01-08-2024,Retail,Kolkata,-1969.34,3544.81,5514.15,-1969.34,Loss
2026,0715,Women,Running,Air Zoom,L,2,2491.06,0.62,1893.21,01-08-2024,Retail,Bangalore,-1594.27,1893.21,3487.48,-1594.27,Loss
2715,0716,Kids,Basketball,LeBron 20,L,0,6110.03,1.07,0,13-06-2025,Online,Kolkata,0,0,0,0,Break-even
2716,0717,Kids,Training,SuperRep Go,M,0,4830.96,0.62,0,01-08-2024,Online,Pune,0,0,0,0,Break-even
2717,0718,Men,Running,Free RN,M,0,9473.09,0.62,0,01-08-2024,Online,Delhi,0,0,0,0,Break-even
2718,0719,Men,Basketball,LeBron 20,7,2,8485.23,0.62,6448.77,01-08-2024,Retail,Bangalore,-5430.55,6448.77,11879.32,-5430.55,Loss
2719,0720,Women,Training,Metcon 7,L,2,4819.76,0.62,3663.02,22-03-2024,Retail,Kolkata,-3084.64,3663.02,6747.66,-3084.64,Loss
2720,0721,Kids,Training,ZoomX Invincible,M,2,6110.03,0.62,4643.62,01-08-2024,Retail,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
2721,0722,Kids,Training,Flex Trainer,L,0,6110.03,0.62,0,11-11-2023,Online,Bangalore,0,0,0,0,Break-even
2722,0723,Women,Lifestyle,Dunk Low,L,0,6110.03,0.09,0,01-08-2024,Online,Kolkata,0,0,0,0,Break-even
2723,0724,Women,Lifestyle,Dunk Low,XL,2,3403.54,0.62,2586.69,01-08-2024,Online,Kolkata,-2178.27,2586.69,4764.96,-2178.27,Loss
2724,0725,Women,Training,Flex Trainer,L,2,8007.22,0.62,6085.49,16-01-2025,Online,Delhi,-5124.62,6085.49,11210.11,-5124.62,Loss
2012,0726,Men,Lifestyle,Dunk Low,XL,2,2174.89,0.62,1652.92,01-08-2024,Retail,Kolkata,-1391.93,1652.92,3044.85,-1391.93,Loss
2726,0727,Women,Training,Flex Trainer,L,2,6110.03,0.48,6354.43,01-08-2024,Retail,Pune,-2199.61,6354.43,8554.04,-2199.61,Loss
2727,0728,Men,Lifestyle,Waffle One,M,2,6154.32,0.94,738.52,01-08-2024,Online,Kolkata,-7877.53,738.52,8616.05,-7877.53,Loss
2018,0729,Kids,Soccer,Tiempo Legend,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
2729,0730,Kids,Training,Flex Trainer,L,2,6383.55,0.62,4851.5,01-08-2024,Retail,Delhi,-4085.47,4851.5,8936.97,-4085.47,Loss
2730,0731,Women,Lifestyle,Dunk Low,L,1,6110.03,0.62,2321.81,01-08-2024,Online,Hyderabad,-1955.21,2321.81,4277.02,-1955.21,Loss
2731,0732,Kids,Lifestyle,Dunk Low,M,3,6110.03,0.62,6965.43,01-08-2024,Online,Kolkata,-5865.63,6965.43,12831.06,-5865.63,Loss
2732,0733,Women,Training,SuperRep Go,M,0,3402.8,0.62,0,01-03-2025,Online,Hyderabad,0,0,0,0,Break-even
2733,0734,Women,Running,Free RN,L,2,6743.38,0.62,5124.97,22-11-2024,Online,Pune,-4315.76,5124.97,9440.73,-4315.76,Loss
2734,0735,Women,Soccer,Tiempo Legend,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
2735,0736,Kids,Running,Free RN,XL,2,6110.03,0.62,4643.62,01-08-2024,Online,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
2736,0737,Men,Soccer,Tiempo Legend,L,2,6110.03,0.49,6232.23,22-02-2025,Retail,Delhi,-2321.81,6232.23,8554.04,-2321.81,Loss
2737,0738,Kids,Basketball,Kyrie Flytrap,XL,2,6110.03,0.62,4643.62,01-08-2024,Retail,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
2738,0739,Women,Training,ZoomX Invincible,M,3,6110.03,0.39,11181.35,11-05-2025,Retail,Pune,-1649.71,11181.35,12831.06,-1649.71,Loss
2739,0740,Kids,Running,Free RN,L,2,6110.03,0.26,9042.84,01-08-2024,Online,Kolkata,488.8,9042.84,8554.04,488.8,Profit
2740,0741,Women,Lifestyle,Air Force 1,XL,1,4922.19,0.62,1870.43,01-08-2024,Retail,Bangalore,-1575.1,1870.43,3445.53,-1575.1,Loss
2741,0742,Women,Training,SuperRep Go,L,2,5241.9,0.62,3983.84,15-01-2025,Online,Hyderabad,-3354.82,3983.84,7338.66,-3354.82,Loss
2742,0743,Kids,Lifestyle,Blazer Mid,XL,2,7063.25,0.62,5368.07,01-08-2024,Online,Mumbai,-4520.48,5368.07,9888.55,-4520.48,Loss
2003,0744,Women,Training,ZoomX Invincible,XL,4,7850.87,1.02,-628.07,01-08-2024,Online,Kolkata,-22610.51,-628.07,21982.44,-22610.51,Loss
2744,0745,Men,Running,Pegasus Turbo,L,1,7951.27,0.62,3021.48,01-08-2024,Retail,Delhi,-2544.41,3021.48,5565.89,-2544.41,Loss
2745,0746,Men,Soccer,Phantom GT,XL,2,6110.03,0.94,733.2,01-08-2024,Retail,Hyderabad,-7820.84,733.2,8554.04,-7820.84,Loss
2746,0747,Women,Basketball,Air Jordan,L,2,9795.69,0.62,7444.72,01-08-2024,Online,Mumbai,-6269.25,7444.72,13713.97,-6269.25,Loss
2747,0748,Men,Soccer,Tiempo Legend,XL,4,2483.97,0.62,3775.63,01-08-2024,Online,Delhi,-3179.49,3775.63,6955.12,-3179.49,Loss
2748,0749,Men,Basketball,Kyrie Flytrap,XL,2,6110.03,0.05,11609.06,01-08-2024,Retail,Pune,3055.02,11609.06,8554.04,3055.02,Profit
2028,0750,Kids,Training,ZoomX Invincible,L,2,5474.79,0.62,4160.84,01-08-2024,Online,Pune,-3503.87,4160.84,7664.71,-3503.87,Loss
2750,0751,Women,Lifestyle,Dunk Low,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
2751,0752,Men,Basketball,Air Jordan,XL,2,4776.83,0.62,3630.39,01-08-2024,Retail,Delhi,-3057.17,3630.39,6687.56,-3057.17,Loss
2752,0753,Kids,Lifestyle,Waffle One,L,0,6110.03,0.62,0,01-08-2024,Retail,Pune,0,0,0,0,Break-even
2753,0754,Men,Running,Pegasus Turbo,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
2754,0755,Kids,Training,ZoomX Invincible,XL,1,6110.03,0.62,2321.81,03-01-2025,Online,Kolkata,-1955.21,2321.81,4277.02,-1955.21,Loss
2755,0756,Men,Running,React Infinity,M,3,8574,0.62,9774.36,01-08-2024,Online,Bangalore,-8231.04,9774.36,18005.4,-8231.04,Loss
2756,0757,Women,Lifestyle,Waffle One,L,2,8510.85,1.11,-1872.39,21-09-2023,Retail,Bangalore,-13787.58,-1872.39,11915.19,-13787.58,Loss
2757,0758,Men,Soccer,Phantom GT,L,0,3101.14,0.62,0,01-08-2024,Online,Hyderabad,0,0,0,0,Break-even
2758,0759,Women,Lifestyle,Waffle One,M,2,6110.03,0.62,4643.62,01-08-2024,Online,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
2759,0760,Kids,Soccer,Premier III,L,2,6110.03,0.62,4643.62,26-01-2024,Retail,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
2760,0761,Men,Training,SuperRep Go,7,2,6110.03,0.62,4643.62,01-08-2024,Online,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
2761,0762,Kids,Soccer,Premier III,M,4,6110.03,0.62,9287.25,01-08-2024,Retail,Delhi,-7820.83,9287.25,17108.08,-7820.83,Loss
2762,0763,Women,Running,Pegasus Turbo,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
2763,0764,Women,Soccer,Phantom GT,10,4,3328.58,0.62,5059.44,01-08-2024,Online,Pune,-4260.58,5059.44,9320.02,-4260.58,Loss
2764,0765,Kids,Lifestyle,Blazer Mid,L,2,7776.94,0.62,5910.47,01-08-2024,Retail,Kolkata,-4977.25,5910.47,10887.72,-4977.25,Loss
2765,0766,Women,Soccer,Premier III,M,2,6370.84,0.62,4841.84,01-08-2024,Online,Mumbai,-4077.34,4841.84,8919.18,-4077.34,Loss
2766,0767,Women,Lifestyle,Dunk Low,L,2,2609.07,0.62,1982.89,01-08-2024,Retail,Mumbai,-1669.81,1982.89,3652.7,-1669.81,Loss
2767,0768,Kids,Basketball,Zoom Freak,L,2,6887.39,0.62,5234.42,01-08-2024,Online,Delhi,-4407.93,5234.42,9642.35,-4407.93,Loss
2768,0769,Men,Basketball,LeBron 20,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
2050,0770,Men,Basketball,LeBron 20,L,2,8335.48,0.57,7168.51,01-08-2024,Retail,Mumbai,-4501.16,7168.51,11669.67,-4501.16,Loss
2770,0771,Men,Soccer,Tiempo Legend,9,2,6110.03,0.7,3666.02,01-08-2024,Online,Kolkata,-4888.02,3666.02,8554.04,-4888.02,Loss
2771,0772,Men,Running,Pegasus Turbo,M,2,5222.92,0.62,3969.42,26-05-2025,Online,Delhi,-3342.67,3969.42,7312.09,-3342.67,Loss
2772,0773,Kids,Basketball,Zoom Freak,12,2,6110.03,0.62,4643.62,01-08-2024,Online,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
2773,0774,Women,Training,ZoomX Invincible,M,1,5045.62,1.21,-1059.58,01-08-2024,Online,Hyderabad,-4591.51,-1059.58,3531.93,-4591.51,Loss
2774,0775,Women,Running,Free RN,XL,2,6110.03,0.62,4643.62,01-08-2024,Online,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
2775,0776,Men,Lifestyle,Air Force 1,L,2,6110.03,0.73,3299.42,01-08-2024,Online,Pune,-5254.62,3299.42,8554.04,-5254.62,Loss
2776,0777,Men,Training,Flex Trainer,L,2,6110.03,0.62,4643.62,17-03-2025,Retail,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
2777,0778,Kids,Basketball,Air Jordan,XL,2,9062.25,0.62,6887.31,01-08-2024,Retail,Kolkata,-5799.84,6887.31,12687.15,-5799.84,Loss
2778,0779,Kids,Soccer,Phantom GT,11,0,4462.26,0.62,0,01-08-2024,Online,Hyderabad,0,0,0,0,Break-even
2779,0780,Kids,Basketball,Kyrie Flytrap,L,2,6110.03,0.09,11120.25,06-12-2024,Online,Bangalore,2566.21,11120.25,8554.04,2566.21,Profit
2780,0781,Men,Training,Metcon 7,6,1,4308.75,0.32,2929.95,01-08-2024,Online,Hyderabad,-86.18,2929.95,3016.12,-86.17,Loss
2781,0782,Men,Training,Metcon 7,12,1,6546.59,0.68,2094.91,03-09-2023,Retail,Bangalore,-2487.7,2094.91,4582.61,-2487.7,Loss
2782,0783,Women,Training,ZoomX Invincible,8,2,8292.37,0.62,6302.2,01-08-2024,Online,Pune,-5307.12,6302.2,11609.32,-5307.12,Loss
2783,0784,Women,Running,React Infinity,L,2,6110.03,0.36,7820.84,01-08-2024,Retail,Pune,-733.2,7820.84,8554.04,-733.2,Loss
2784,0785,Women,Basketball,Kyrie Flytrap,M,2,6110.03,0.62,4643.62,01-08-2024,Online,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
2785,0786,Women,Lifestyle,Blazer Mid,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
2786,0787,Women,Lifestyle,Blazer Mid,9,2,6110.03,0.59,5010.22,01-08-2024,Online,Hyderabad,-3543.82,5010.22,8554.04,-3543.82,Loss
2787,0788,Kids,Training,Metcon 7,12,3,3440.88,0.62,3922.6,01-08-2024,Online,Pune,-3303.25,3922.6,7225.85,-3303.25,Loss
2788,0789,Women,Soccer,Mercurial Superfly,M,2,7478.84,0.62,5683.92,04-01-2024,Retail,Hyderabad,-4786.46,5683.92,10470.38,-4786.46,Loss
2789,0790,Kids,Lifestyle,Dunk Low,M,2,6110.03,0.62,4643.62,15-01-2024,Retail,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
2790,0791,Kids,Running,React Infinity,XL,2,6110.03,0.62,4643.62,01-08-2024,Retail,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
2791,0792,Kids,Training,Metcon 7,M,2,6110.03,0.62,4643.62,29-05-2024,Retail,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
2792,0793,Kids,Lifestyle,Waffle One,L,2,4338.16,0.62,3297,01-08-2024,Online,Kolkata,-2776.42,3297,6073.42,-2776.42,Loss
2793,0794,Men,Running,Pegasus Turbo,XL,0,6110.03,0.62,0,01-08-2024,Retail,Bangalore,0,0,0,0,Break-even
2794,0795,Women,Soccer,Mercurial Superfly,L,2,6110.03,1.22,-2688.41,01-08-2024,Online,Mumbai,-11242.45,-2688.41,8554.04,-11242.45,Loss
2795,0796,Women,Running,React Infinity,L,0,6110.03,0.62,0,01-08-2024,Retail,Delhi,0,0,0,0,Break-even
2796,0797,Men,Lifestyle,Dunk Low,12,2,2849.49,0.62,2165.61,08-11-2023,Retail,Mumbai,-1823.68,2165.61,3989.29,-1823.68,Loss
2797,0798,Women,Lifestyle,Dunk Low,L,2,2162.29,0.62,1643.34,30-03-2025,Retail,Delhi,-1383.87,1643.34,3027.21,-1383.87,Loss
2798,0799,Kids,Lifestyle,Dunk Low,M,2,8546.98,0.62,6495.7,01-08-2024,Retail,Mumbai,-5470.07,6495.7,11965.77,-5470.07,Loss
2799,0800,Kids,Training,SuperRep Go,L,3,2359.47,0.54,3256.07,01-08-2024,Online,Mumbai,-1698.82,3256.07,4954.89,-1698.82,Loss
2800,0801,Women,Running,React Infinity,6,0,8737.08,0.9,0,01-08-2024,Online,Delhi,0,0,0,0,Break-even
2801,0802,Women,Running,React Infinity,8,2,6110.03,0.62,4643.62,13-02-2024,Retail,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
2802,0803,Men,Running,Free RN,L,3,6110.03,0.62,6965.43,19-01-2024,Online,Kolkata,-5865.63,6965.43,12831.06,-5865.63,Loss
2803,0804,Women,Soccer,Mercurial Superfly,XL,0,6110.03,0.62,0,02-11-2023,Online,Hyderabad,0,0,0,0,Break-even
2804,0805,Kids,Running,Pegasus Turbo,XL,2,6110.03,0.62,4643.62,01-08-2024,Online,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
2805,0806,Women,Running,Pegasus Turbo,L,2,6110.03,0.82,2199.61,28-08-2023,Online,Pune,-6354.43,2199.61,8554.04,-6354.43,Loss
2806,0807,Kids,Basketball,Kyrie Flytrap,7,3,4466.78,0.62,5092.13,10-02-2024,Online,Bangalore,-4288.11,5092.13,9380.24,-4288.11,Loss
2807,0808,Kids,Training,ZoomX Invincible,L,2,6110.03,0.62,4643.62,01-08-2024,Online,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
2808,0809,Women,Running,Pegasus Turbo,L,0,7810.49,0.62,0,01-08-2024,Online,Bangalore,0,0,0,0,Break-even
2809,0810,Women,Running,Free RN,L,0,3260.38,0.08,0,01-08-2024,Retail,Mumbai,0,0,0,0,Break-even
2810,0811,Men,Running,Air Zoom,7,2,2943.44,0.53,2766.83,01-08-2024,Retail,Hyderabad,-1353.99,2766.83,4120.82,-1353.99,Loss
2811,0812,Men,Basketball,Zoom Freak,8,3,9153.02,0.62,10434.44,01-08-2024,Retail,Bangalore,-8786.9,10434.44,19221.34,-8786.9,Loss
2812,0813,Men,Basketball,LeBron 20,L,2,9507.39,0.01,18824.63,01-08-2024,Online,Kolkata,5514.28,18824.63,13310.35,5514.28,Profit
2813,0814,Men,Running,Free RN,M,4,7450.8,0.62,11325.22,01-08-2024,Online,Bangalore,-9537.02,11325.22,20862.24,-9537.02,Loss
2814,0815,Kids,Running,React Infinity,M,0,6110.03,0.62,0,01-08-2024,Online,Delhi,0,0,0,0,Break-even
2815,0816,Kids,Training,Flex Trainer,L,0,6110.03,1.16,0,01-08-2024,Online,Kolkata,0,0,0,0,Break-even
2816,0817,Men,Basketball,LeBron 20,M,3,5983.35,0.62,6821.02,01-08-2024,Retail,Hyderabad,-5744.02,6821.02,12565.04,-5744.02,Loss
2032,0818,Women,Soccer,Mercurial Superfly,10,2,6110.03,0.96,488.8,01-08-2024,Online,Kolkata,-8065.24,488.8,8554.04,-8065.24,Loss
2818,0819,Kids,Soccer,Premier III,L,2,6110.03,0.62,4643.62,01-08-2024,Retail,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
2819,0820,Kids,Soccer,Premier III,9,2,7645.41,0.62,5810.51,20-01-2025,Retail,Bangalore,-4893.06,5810.51,10703.57,-4893.06,Loss
2820,0821,Women,Lifestyle,Blazer Mid,M,4,8659.15,0.62,13161.91,01-08-2024,Online,Mumbai,-11083.71,13161.91,24245.62,-11083.71,Loss
2821,0822,Kids,Lifestyle,Air Force 1,L,0,3360.35,0.62,0,01-08-2024,Online,Delhi,0,0,0,0,Break-even
2822,0823,Women,Lifestyle,Blazer Mid,11,2,8314.34,0.62,6318.9,01-08-2024,Retail,Bangalore,-5321.18,6318.9,11640.08,-5321.18,Loss
2823,0824,Men,Soccer,Mercurial Superfly,L,1,6110.03,0.62,2321.81,01-08-2024,Retail,Mumbai,-1955.21,2321.81,4277.02,-1955.21,Loss
2824,0825,Men,Basketball,Air Jordan,L,4,5123.35,0.62,7787.49,01-08-2024,Online,Mumbai,-6557.89,7787.49,14345.38,-6557.89,Loss
2825,0826,Kids,Training,SuperRep Go,M,2,6110.03,0.62,4643.62,01-08-2024,Retail,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
2826,0827,Kids,Lifestyle,Blazer Mid,M,2,6110.03,0.01,12097.86,01-08-2024,Retail,Bangalore,3543.82,12097.86,8554.04,3543.82,Profit
2827,0828,Men,Basketball,Air Jordan,L,0,4278.28,1.17,0,01-08-2024,Retail,Hyderabad,0,0,0,0,Break-even
2828,0829,Women,Training,ZoomX Invincible,XL,2,2095,0.62,1592.2,01-08-2024,Online,Hyderabad,-1340.8,1592.2,2933,-1340.8,Loss
2829,0830,Men,Basketball,LeBron 20,XL,2,6110.03,0.62,4643.62,17-07-2024,Online,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
2830,0831,Men,Basketball,Air Jordan,L,2,8572.48,0.88,2057.4,01-08-2024,Online,Delhi,-9944.07,2057.4,12001.47,-9944.07,Loss
2831,0832,Women,Training,SuperRep Go,7,4,6110.03,0.62,9287.25,01-08-2024,Online,Mumbai,-7820.83,9287.25,17108.08,-7820.83,Loss
2832,0833,Kids,Basketball,Kyrie Flytrap,L,0,6110.03,0.15,0,17-05-2024,Retail,Hyderabad,0,0,0,0,Break-even
2833,0834,Women,Training,Flex Trainer,XL,4,2224.9,0.62,3381.85,01-08-2024,Online,Pune,-2847.87,3381.85,6229.72,-2847.87,Loss
2834,0835,Kids,Training,Flex Trainer,M,2,9544.08,0.62,7253.5,05-09-2024,Retail,Kolkata,-6108.21,7253.5,13361.71,-6108.21,Loss
2835,0836,Women,Lifestyle,Air Force 1,L,2,9240.64,0.63,6838.07,07-10-2024,Retail,Pune,-6098.83,6838.07,12936.9,-6098.83,Loss
2836,0837,Men,Basketball,Kyrie Flytrap,L,0,9098.9,0.75,0,22-07-2025,Retail,Delhi,0,0,0,0,Break-even
2837,0838,Women,Running,Pegasus Turbo,L,2,8889.68,0.62,6756.16,01-08-2024,Online,Mumbai,-5689.39,6756.16,12445.55,-5689.39,Loss
2838,0839,Women,Basketball,Air Jordan,XL,4,8605.73,0.62,13080.71,01-08-2024,Retail,Pune,-11015.33,13080.71,24096.04,-11015.33,Loss
2839,0840,Men,Lifestyle,Waffle One,6,2,6110.03,0.62,4643.62,01-08-2024,Online,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
2050,0841,Women,Lifestyle,Blazer Mid,L,2,6110.03,0.62,4643.62,28-11-2024,Online,Kolkata,-3910.42,4643.62,8554.04,-3910.42,Loss
2841,0842,Men,Basketball,LeBron 20,M,1,4166.94,0.62,1583.44,01-08-2024,Online,Delhi,-1333.42,1583.44,2916.86,-1333.42,Loss
2842,0843,Women,Soccer,Phantom GT,M,2,6110.03,0.62,4643.62,19-01-2025,Online,Bangalore,-3910.42,4643.62,8554.04,-3910.42,Loss
2843,0844,Men,Training,SuperRep Go,12,2,6110.03,0.62,4643.62,01-08-2024,Online,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
2844,0845,Men,Lifestyle,Waffle One,L,2,6495.53,0.23,10003.12,01-08-2024,Retail,Mumbai,909.38,10003.12,9093.74,909.38,Profit
2845,0846,Men,Training,ZoomX Invincible,L,2,6110.03,0.62,4643.62,31-10-2023,Retail,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
2846,0847,Kids,Training,ZoomX Invincible,L,2,2932.99,0.62,2229.07,01-08-2024,Online,Pune,-1877.12,2229.07,4106.19,-1877.12,Loss
2847,0848,Men,Training,Metcon 7,XL,0,6110.03,0.16,0,01-08-2024,Online,Bangalore,0,0,0,0,Break-even
2848,0849,Kids,Running,Free RN,8,2,9476.8,0.03,18384.99,01-08-2024,Online,Hyderabad,5117.47,18384.99,13267.52,5117.47,Profit
2008,0850,Men,Running,Air Zoom,XL,2,6110.03,0.62,4643.62,25-07-2024,Retail,Mumbai,-3910.42,4643.62,8554.04,-3910.42,Loss
2850,0851,Kids,Lifestyle,Waffle One,XL,2,6110.03,0.62,4643.62,10-11-2024,Retail,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
2851,0852,Kids,Lifestyle,Blazer Mid,XL,2,2241.11,0.62,1703.24,28-12-2024,Online,Mumbai,-1434.31,1703.24,3137.55,-1434.31,Loss
2852,0853,Kids,Running,React Infinity,8,2,6110.03,0.62,4643.62,01-08-2024,Online,Delhi,-3910.42,4643.62,8554.04,-3910.42,Loss
2853,0854,Women,Basketball,Kyrie Flytrap,XL,2,6110.03,0.62,4643.62,01-08-2024,Retail,Hyderabad,-3910.42,4643.62,8554.04,-3910.42,Loss
2854,0855,Women,Basketball,LeBron 20,L,2,6110.03,0.98,244.4,07-11-2023,Online,Pune,-8309.64,244.4,8554.04,-8309.64,Loss
2855,0856,Kids,Basketball,Air Jordan,L,2,2809.8,0.62,2135.45,01-08-2024,Online,Mumbai,-1798.27,2135.45,3933.72,-1798.27,Loss
2856,0857,Kids,Basketball,Kyrie Flytrap,M,2,6110.03,1.14,-1710.81,12-10-2023,Online,Kolkata,-10264.85,-1710.81,8554.04,-10264.85,Loss
2857,0858,Women,Running,React Infinity,10,2,4105.44,0.73,2216.94,01-08-2024,Online,Kolkata,-3530.68,2216.94,5747.62,-3530.68,Loss
2858,0859,Kids,Lifestyle,Air Force 1,L,0,6110.03,0.6,0,01-08-2024,Retail,Pune,0,0,0,0,Break-even
2859,0860,Women,Lifestyle,Air Force 1,7,2,6110.03,0.62,4643.62,01-08-2024,Online,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
2860,0861,Kids,Lifestyle,Air Force 1,XL,2,7568.04,0.62,5751.71,01-08-2024,Retail,Hyderabad,-4843.55,5751.71,10595.26,-4843.55,Loss
2861,0862,Kids,Training,ZoomX Invincible,XL,0,6110.03,0.62,0,01-08-2024,Online,Pune,0,0,0,0,Break-even
2862,0863,Kids,Soccer,Phantom GT,9,4,7940.29,1.02,-635.22,01-08-2024,Retail,Delhi,-22868.03,-635.22,22232.81,-22868.03,Loss
2863,0864,Women,Training,Metcon 7,6,2,8609.77,0.62,6543.43,23-11-2024,Retail,Pune,-5510.25,6543.43,12053.68,-5510.25,Loss
2864,0865,Kids,Soccer,Tiempo Legend,L,2,6445.79,0.45,7090.37,01-08-2024,Online,Bangalore,-1933.74,7090.37,9024.11,-1933.74,Loss
2865,0866,Women,Soccer,Phantom GT,L,1,6110.03,0.71,1771.91,01-08-2024,Retail,Kolkata,-2505.11,1771.91,4277.02,-2505.11,Loss
2866,0867,Kids,Training,SuperRep Go,11,2,6110.03,0.62,4643.62,01-08-2024,Online,Pune,-3910.42,4643.62,8554.04,-3910.42,Loss
2867,0868,Men,Soccer,Mercurial Superfly,11,1,9936.58,0.62,3775.9,20-02-2025,Online,Hyderabad,-3179.71,3775.9,6955.61,-3179.71,Loss
2868,0869,Women,Running,React Infinity,M,2,7379.45,0.62,5608.38,01-08-2024,Retail,Delhi,-4722.85,5608.38,10331.23,-4722.85,Loss
2869,0870,Kids,Soccer,Premier III,M,4,6110.03,0.62,9287.25,01-08-2024,Online,Pune,-7820.83,9287.25,17108.08,-7820.83,Loss
